"chromosomeI"	"fragmentI"	"chromosomeJ"	"fragmentJ"	"pvalue"
"chr18"	62350000	"chr18"	62550000	0.918954708133293
"chr18"	62350000	"chr18"	62600000	0.441527200041279
"chr18"	62350000	"chr18"	62650000	0.716907193176886
"chr18"	62350000	"chr18"	62700000	0.709470207928846
"chr18"	62350000	"chr18"	62750000	0.812410999339984
"chr18"	62350000	"chr18"	62800000	0.629215161182914
"chr18"	62350000	"chr18"	62850000	0.899656760533334
"chr18"	62350000	"chr18"	62900000	0.908847279528077
"chr18"	62350000	"chr18"	62950000	0.255103166452237
"chr18"	62400000	"chr18"	62450000	0.840686601859653
"chr18"	62400000	"chr18"	62500000	0.938290661608911
"chr18"	62400000	"chr18"	62550000	0.950959608864315
"chr18"	62400000	"chr18"	62600000	0.833773113584851
"chr18"	62400000	"chr18"	62650000	0.861104894552414
"chr18"	62400000	"chr18"	62700000	0.846208254158512
"chr18"	62400000	"chr18"	62750000	0.625407165380695
"chr18"	62400000	"chr18"	62800000	0.75514054809823
"chr18"	62400000	"chr18"	62850000	0.250874396002234
"chr18"	62400000	"chr18"	62900000	0.612252261404121
"chr18"	62400000	"chr18"	62950000	0.881520838686943
"chr18"	62400000	"chr18"	63000000	0.457578479265846
"chr18"	62450000	"chr18"	62500000	0.91562765896413
"chr18"	62450000	"chr18"	62550000	0.919468189116405
"chr18"	62450000	"chr18"	62600000	0.802033192099235
"chr18"	62450000	"chr18"	62650000	0.864812173989767
"chr18"	62450000	"chr18"	62700000	0.856586746002941
"chr18"	62450000	"chr18"	62750000	0.735804953370195
"chr18"	62450000	"chr18"	62800000	0.804655522192462
"chr18"	62450000	"chr18"	62850000	0.406020517415059
"chr18"	62450000	"chr18"	62900000	0.615874290886766
"chr18"	62450000	"chr18"	62950000	0.627551238163031
"chr18"	62450000	"chr18"	63000000	0.813087097885191
"chr18"	62450000	"chr18"	63050000	0.71462460890209
"chr18"	62500000	"chr18"	62550000	0.902293093930244
"chr18"	62500000	"chr18"	62600000	0.787431778952277
"chr18"	62500000	"chr18"	62650000	0.859990483637508
"chr18"	62500000	"chr18"	62700000	0.787566858258854
"chr18"	62500000	"chr18"	62750000	0.797421581289473
"chr18"	62500000	"chr18"	62800000	0.967722881465135
"chr18"	62500000	"chr18"	62850000	0.537162553872349
"chr18"	62500000	"chr18"	62900000	0.603714402941004
"chr18"	62500000	"chr18"	62950000	0.683791471638691
"chr18"	62500000	"chr18"	63000000	0.923227084562813
"chr18"	62500000	"chr18"	63050000	0.941330292011503
"chr18"	62500000	"chr18"	63100000	0.618416516790379
"chr18"	62550000	"chr18"	62600000	0.860941704277639
"chr18"	62550000	"chr18"	62650000	0.953355251538267
"chr18"	62550000	"chr18"	62700000	0.938511732155945
"chr18"	62550000	"chr18"	62750000	0.848199577972224
"chr18"	62550000	"chr18"	62800000	0.844384729700501
"chr18"	62550000	"chr18"	62850000	0.904042690602875
"chr18"	62550000	"chr18"	62900000	0.648348612291173
"chr18"	62550000	"chr18"	62950000	0.784882338306057
"chr18"	62550000	"chr18"	63000000	0.630218544430902
"chr18"	62550000	"chr18"	63050000	0.439628977169553
"chr18"	62550000	"chr18"	63100000	0.216552772431969
"chr18"	62550000	"chr18"	63150000	0.658409541253578
"chr18"	62600000	"chr18"	62650000	0.821387523910452
"chr18"	62600000	"chr18"	62700000	0.800207309082278
"chr18"	62600000	"chr18"	62750000	0.638390014847008
"chr18"	62600000	"chr18"	62800000	0.902648993366059
"chr18"	62600000	"chr18"	62850000	0.597385274429484
"chr18"	62600000	"chr18"	62900000	0.756840444163892
"chr18"	62600000	"chr18"	62950000	0.368030813716489
"chr18"	62600000	"chr18"	63000000	0.876759819808453
"chr18"	62600000	"chr18"	63050000	0.536138189687968
"chr18"	62600000	"chr18"	63100000	0.0923797060424767
"chr18"	62600000	"chr18"	63150000	0.737381057428885
"chr18"	62600000	"chr18"	63200000	0.765031238908858
"chr18"	62650000	"chr18"	62700000	0.811136737652513
"chr18"	62650000	"chr18"	62750000	0.620865508480905
"chr18"	62650000	"chr18"	62800000	0.820881957413884
"chr18"	62650000	"chr18"	62850000	0.786491090292405
"chr18"	62650000	"chr18"	62900000	0.385579268671703
"chr18"	62650000	"chr18"	62950000	0.894128697737289
"chr18"	62650000	"chr18"	63000000	0.695701143025724
"chr18"	62650000	"chr18"	63050000	0.901233454029748
"chr18"	62650000	"chr18"	63100000	0.722069131084775
"chr18"	62650000	"chr18"	63150000	0.73419961898076
"chr18"	62650000	"chr18"	63200000	0.745178770655366
"chr18"	62650000	"chr18"	63250000	0.318534619766155
"chr18"	62700000	"chr18"	62750000	0.879103778557284
"chr18"	62700000	"chr18"	62800000	0.936467609918831
"chr18"	62700000	"chr18"	62850000	0.914173005363656
"chr18"	62700000	"chr18"	62900000	0.837263291618785
"chr18"	62700000	"chr18"	62950000	0.726774147018481
"chr18"	62700000	"chr18"	63000000	0.849874599718944
"chr18"	62700000	"chr18"	63050000	0.536611083735842
"chr18"	62700000	"chr18"	63100000	0.48116809782953
"chr18"	62700000	"chr18"	63150000	0.553448180504199
"chr18"	62700000	"chr18"	63200000	0.481027049296545
"chr18"	62700000	"chr18"	63250000	0.275721334016547
"chr18"	62700000	"chr18"	63300000	0.487010264446115
"chr18"	62750000	"chr18"	62800000	0.948135390374188
"chr18"	62750000	"chr18"	62850000	0.619503500910208
"chr18"	62750000	"chr18"	62900000	0.936438620203053
"chr18"	62750000	"chr18"	62950000	0.567654454452953
"chr18"	62750000	"chr18"	63000000	0.915595398333561
"chr18"	62750000	"chr18"	63050000	0.75833585356161
"chr18"	62750000	"chr18"	63100000	0.883246371647844
"chr18"	62750000	"chr18"	63150000	0.751446389044019
"chr18"	62750000	"chr18"	63200000	0.527937322493816
"chr18"	62750000	"chr18"	63250000	0.684565947486303
"chr18"	62750000	"chr18"	63300000	0.517375399555786
"chr18"	62750000	"chr18"	63350000	0.307739548369637
"chr18"	62800000	"chr18"	62850000	0.954206922131292
"chr18"	62800000	"chr18"	62900000	0.985498225118122
"chr18"	62800000	"chr18"	62950000	0.902689400945408
"chr18"	62800000	"chr18"	63000000	0.849024826476674
"chr18"	62800000	"chr18"	63050000	0.776245254926147
"chr18"	62800000	"chr18"	63100000	0.75906010416877
"chr18"	62800000	"chr18"	63150000	0.772768989989271
"chr18"	62800000	"chr18"	63200000	0.780058591029808
"chr18"	62800000	"chr18"	63250000	0.708985272790639
"chr18"	62800000	"chr18"	63300000	0.742991516022239
"chr18"	62800000	"chr18"	63350000	0.560811187760867
"chr18"	62800000	"chr18"	63400000	0.369787924695043
"chr18"	62850000	"chr18"	62900000	0.869443532102288
"chr18"	62850000	"chr18"	62950000	0.907276055106548
"chr18"	62850000	"chr18"	63000000	0.95298320596372
"chr18"	62850000	"chr18"	63050000	0.87042429967054
"chr18"	62850000	"chr18"	63100000	0.857568487712566
"chr18"	62850000	"chr18"	63150000	0.809327959146881
"chr18"	62850000	"chr18"	63200000	0.833895156253905
"chr18"	62850000	"chr18"	63250000	0.294563480428123
"chr18"	62850000	"chr18"	63300000	0.63300612287705
"chr18"	62850000	"chr18"	63350000	0.715982983485512
"chr18"	62850000	"chr18"	63400000	0.539204884092679
"chr18"	62850000	"chr18"	63450000	0.18545694096958
"chr18"	62900000	"chr18"	62950000	0.815558092697018
"chr18"	62900000	"chr18"	63000000	0.802777605551477
"chr18"	62900000	"chr18"	63050000	0.808183658090516
"chr18"	62900000	"chr18"	63100000	0.61083718185793
"chr18"	62900000	"chr18"	63150000	0.744521190481743
"chr18"	62900000	"chr18"	63200000	0.727457688958038
"chr18"	62900000	"chr18"	63250000	0.618240728164717
"chr18"	62900000	"chr18"	63300000	0.592148833219272
"chr18"	62900000	"chr18"	63350000	0.640079874889801
"chr18"	62900000	"chr18"	63400000	0.44651731364784
"chr18"	62900000	"chr18"	63450000	0.612631773582747
"chr18"	62900000	"chr18"	63500000	0.617418365968022
"chr18"	62950000	"chr18"	63000000	0.826195656097303
"chr18"	62950000	"chr18"	63050000	0.915505118122286
"chr18"	62950000	"chr18"	63100000	0.707211780985284
"chr18"	62950000	"chr18"	63150000	0.604447290108387
"chr18"	62950000	"chr18"	63200000	0.782328777705789
"chr18"	62950000	"chr18"	63250000	0.762609783507589
"chr18"	62950000	"chr18"	63300000	0.380836081548942
"chr18"	62950000	"chr18"	63350000	0.514488700172592
"chr18"	62950000	"chr18"	63400000	0.485022439093092
"chr18"	62950000	"chr18"	63450000	0.271739214718349
"chr18"	62950000	"chr18"	63500000	0.487204532861688
"chr18"	62950000	"chr18"	63550000	0.430191527196889
"chr18"	63000000	"chr18"	63050000	0.927892477355636
"chr18"	63000000	"chr18"	63100000	0.933454116000803
"chr18"	63000000	"chr18"	63150000	0.836573541518526
"chr18"	63000000	"chr18"	63200000	0.788720335493696
"chr18"	63000000	"chr18"	63250000	0.844733952970069
"chr18"	63000000	"chr18"	63300000	0.644213671168547
"chr18"	63000000	"chr18"	63350000	0.664687287660963
"chr18"	63000000	"chr18"	63400000	0.551087707197409
"chr18"	63000000	"chr18"	63450000	0.636414320330485
"chr18"	63000000	"chr18"	63500000	0.720333743405783
"chr18"	63000000	"chr18"	63550000	0.320403541912263
"chr18"	63000000	"chr18"	63600000	0.560631317908997
"chr18"	63050000	"chr18"	63100000	0.73768949396293
"chr18"	63050000	"chr18"	63150000	0.937044382974326
"chr18"	63050000	"chr18"	63200000	0.912049971759927
"chr18"	63050000	"chr18"	63250000	0.872291515331074
"chr18"	63050000	"chr18"	63300000	0.779103362192609
"chr18"	63050000	"chr18"	63350000	0.88865723955516
"chr18"	63050000	"chr18"	63400000	0.811068657856498
"chr18"	63050000	"chr18"	63450000	0.741144819399956
"chr18"	63050000	"chr18"	63500000	0.861130124200633
"chr18"	63050000	"chr18"	63550000	0.34494792477301
"chr18"	63050000	"chr18"	63600000	0.767690099237891
"chr18"	63050000	"chr18"	63650000	0.721123408946444
"chr18"	63100000	"chr18"	63150000	0.770298569293985
"chr18"	63100000	"chr18"	63200000	0.790475160790174
"chr18"	63100000	"chr18"	63250000	0.852476232750461
"chr18"	63100000	"chr18"	63300000	0.76916439015249
"chr18"	63100000	"chr18"	63350000	0.768067456155128
"chr18"	63100000	"chr18"	63400000	0.45365729129497
"chr18"	63100000	"chr18"	63450000	0.604912466800982
"chr18"	63100000	"chr18"	63500000	0.668408406478743
"chr18"	63100000	"chr18"	63550000	0.603284941528128
"chr18"	63100000	"chr18"	63600000	0.500106388109678
"chr18"	63100000	"chr18"	63650000	0.309663842118438
"chr18"	63100000	"chr18"	63700000	0.276545514899976
"chr18"	63150000	"chr18"	63200000	0.875448090521059
"chr18"	63150000	"chr18"	63250000	0.713691506861091
"chr18"	63150000	"chr18"	63300000	0.875473761882509
"chr18"	63150000	"chr18"	63350000	0.799847364271081
"chr18"	63150000	"chr18"	63400000	0.699398357262631
"chr18"	63150000	"chr18"	63450000	0.884614037085282
"chr18"	63150000	"chr18"	63500000	0.665852927871706
"chr18"	63150000	"chr18"	63550000	0.455006872619491
"chr18"	63150000	"chr18"	63600000	0.627473563919854
"chr18"	63150000	"chr18"	63650000	0.287318645085407
"chr18"	63150000	"chr18"	63700000	0.473649013182501
"chr18"	63150000	"chr18"	63750000	0.538447713293244
"chr18"	63200000	"chr18"	63250000	0.860870216050993
"chr18"	63200000	"chr18"	63300000	0.771474585039645
"chr18"	63200000	"chr18"	63350000	0.836897817577845
"chr18"	63200000	"chr18"	63400000	0.911386545485632
"chr18"	63200000	"chr18"	63450000	0.903875129991275
"chr18"	63200000	"chr18"	63500000	0.695391593674256
"chr18"	63200000	"chr18"	63550000	0.517392246413726
"chr18"	63200000	"chr18"	63600000	0.597382952777279
"chr18"	63200000	"chr18"	63650000	0.682431745655887
"chr18"	63200000	"chr18"	63700000	0.683267096583592
"chr18"	63200000	"chr18"	63750000	0.740595984220736
"chr18"	63200000	"chr18"	63800000	0.513259918675732
"chr18"	63250000	"chr18"	63300000	0.676869092669409
"chr18"	63250000	"chr18"	63350000	0.758158744276315
"chr18"	63250000	"chr18"	63400000	0.773240048039344
"chr18"	63250000	"chr18"	63450000	0.738362999646829
"chr18"	63250000	"chr18"	63500000	0.727633418988171
"chr18"	63250000	"chr18"	63550000	0.79152452733851
"chr18"	63250000	"chr18"	63600000	0.499123298223046
"chr18"	63250000	"chr18"	63650000	0.645741435420177
"chr18"	63250000	"chr18"	63700000	0.580725383070966
"chr18"	63250000	"chr18"	63750000	0.499826639409895
"chr18"	63250000	"chr18"	63800000	0.714027575088492
"chr18"	63250000	"chr18"	63850000	0.355436550275328
"chr18"	63300000	"chr18"	63350000	0.889177280240345
"chr18"	63300000	"chr18"	63400000	0.836419095915982
"chr18"	63300000	"chr18"	63450000	0.838627648176414
"chr18"	63300000	"chr18"	63500000	0.832978444084367
"chr18"	63300000	"chr18"	63550000	0.717658719516437
"chr18"	63300000	"chr18"	63600000	0.4458168125617
"chr18"	63300000	"chr18"	63650000	0.811547830089474
"chr18"	63300000	"chr18"	63700000	0.576167396765555
"chr18"	63300000	"chr18"	63750000	0.612225884107579
"chr18"	63300000	"chr18"	63800000	0.630557148398384
"chr18"	63300000	"chr18"	63850000	0.393780661216595
"chr18"	63300000	"chr18"	63900000	0.406624027204933
"chr18"	63350000	"chr18"	63400000	0.880148830503049
"chr18"	63350000	"chr18"	63450000	0.885746920769309
"chr18"	63350000	"chr18"	63500000	0.932617049328402
"chr18"	63350000	"chr18"	63550000	0.758747937420917
"chr18"	63350000	"chr18"	63600000	0.600698847784017
"chr18"	63350000	"chr18"	63650000	0.924056407256563
"chr18"	63350000	"chr18"	63700000	0.458174557446906
"chr18"	63350000	"chr18"	63750000	0.699310771323981
"chr18"	63350000	"chr18"	63800000	0.371100411539447
"chr18"	63350000	"chr18"	63850000	0.575690095256801
"chr18"	63350000	"chr18"	63900000	0.691751891759857
"chr18"	63350000	"chr18"	63950000	0.301232453187523
"chr18"	63400000	"chr18"	63450000	0.643450329094669
"chr18"	63400000	"chr18"	63500000	0.975748888716928
"chr18"	63400000	"chr18"	63550000	0.71645354091479
"chr18"	63400000	"chr18"	63600000	0.881112422324812
"chr18"	63400000	"chr18"	63650000	0.834580034030828
"chr18"	63400000	"chr18"	63700000	0.811688319297096
"chr18"	63400000	"chr18"	63750000	0.520623224090801
"chr18"	63400000	"chr18"	63800000	0.554212874253964
"chr18"	63400000	"chr18"	63850000	0.70715263251636
"chr18"	63400000	"chr18"	63900000	0.544571616535888
"chr18"	63400000	"chr18"	63950000	0.456932422779816
"chr18"	63400000	"chr18"	64000000	0.801889809507923
"chr18"	63450000	"chr18"	63500000	0.78743437063325
"chr18"	63450000	"chr18"	63550000	0.787921404756554
"chr18"	63450000	"chr18"	63600000	0.940224024486765
"chr18"	63450000	"chr18"	63650000	0.828264836070281
"chr18"	63450000	"chr18"	63700000	0.677128361667204
"chr18"	63450000	"chr18"	63750000	0.63738356154732
"chr18"	63450000	"chr18"	63800000	0.477953651431817
"chr18"	63450000	"chr18"	63850000	0.574325012750964
"chr18"	63450000	"chr18"	63900000	0.713235784058044
"chr18"	63450000	"chr18"	63950000	0.72926559703187
"chr18"	63450000	"chr18"	64000000	0.341461558959704
"chr18"	63450000	"chr18"	64050000	0.380256137311797
"chr18"	63500000	"chr18"	63550000	0.766020514906564
"chr18"	63500000	"chr18"	63600000	0.89682150618349
"chr18"	63500000	"chr18"	63650000	0.87886427737139
"chr18"	63500000	"chr18"	63700000	0.800965145246899
"chr18"	63500000	"chr18"	63750000	0.879339082530573
"chr18"	63500000	"chr18"	63800000	0.439270165781083
"chr18"	63500000	"chr18"	63850000	0.7941837376367
"chr18"	63500000	"chr18"	63900000	0.666118604583949
"chr18"	63500000	"chr18"	63950000	0.741004981556375
"chr18"	63500000	"chr18"	64000000	0.928755523677508
"chr18"	63500000	"chr18"	64050000	0.316567285860987
"chr18"	63500000	"chr18"	64100000	0.34145932623779
"chr18"	63550000	"chr18"	63600000	0.856283303692465
"chr18"	63550000	"chr18"	63650000	0.80103852754432
"chr18"	63550000	"chr18"	63700000	0.714141340804072
"chr18"	63550000	"chr18"	63750000	0.888340468985318
"chr18"	63550000	"chr18"	63800000	0.592411694466768
"chr18"	63550000	"chr18"	63850000	0.448403794230518
"chr18"	63550000	"chr18"	63900000	0.651723147112466
"chr18"	63550000	"chr18"	63950000	0.653190830825274
"chr18"	63550000	"chr18"	64000000	0.848835972782615
"chr18"	63550000	"chr18"	64050000	0.578259776698878
"chr18"	63550000	"chr18"	64100000	0.421624292319256
"chr18"	63550000	"chr18"	64150000	0.38179296516695
"chr18"	63600000	"chr18"	63650000	0.861717617572321
"chr18"	63600000	"chr18"	63700000	0.931925761828342
"chr18"	63600000	"chr18"	63750000	0.769005370414399
"chr18"	63600000	"chr18"	63800000	0.830325503119732
"chr18"	63600000	"chr18"	63850000	0.815181782647304
"chr18"	63600000	"chr18"	63900000	0.789638958386645
"chr18"	63600000	"chr18"	63950000	0.885901535752613
"chr18"	63600000	"chr18"	64000000	0.760714898252441
"chr18"	63600000	"chr18"	64050000	0.624121740166051
"chr18"	63600000	"chr18"	64100000	0.856453650726583
"chr18"	63600000	"chr18"	64150000	0.680577574057717
"chr18"	63600000	"chr18"	64200000	0.384510241374278
"chr18"	63650000	"chr18"	63700000	0.666065671937332
"chr18"	63650000	"chr18"	63750000	0.906356769967106
"chr18"	63650000	"chr18"	63800000	0.702102866412153
"chr18"	63650000	"chr18"	63850000	0.924616865080353
"chr18"	63650000	"chr18"	63900000	0.646128437952507
"chr18"	63650000	"chr18"	63950000	0.707892300592433
"chr18"	63650000	"chr18"	64000000	0.740335382089549
"chr18"	63650000	"chr18"	64050000	0.653759852894816
"chr18"	63650000	"chr18"	64100000	0.537454360733187
"chr18"	63650000	"chr18"	64150000	0.424780380818526
"chr18"	63650000	"chr18"	64200000	0.366108179114818
"chr18"	63650000	"chr18"	64250000	0.566111527505473
"chr18"	63700000	"chr18"	63750000	0.848088079379726
"chr18"	63700000	"chr18"	63800000	0.854960115642742
"chr18"	63700000	"chr18"	63850000	0.929653161816257
"chr18"	63700000	"chr18"	63900000	0.958466889905129
"chr18"	63700000	"chr18"	63950000	0.664871039276669
"chr18"	63700000	"chr18"	64000000	0.791679126694647
"chr18"	63700000	"chr18"	64050000	0.825995623600891
"chr18"	63700000	"chr18"	64100000	0.811739173349446
"chr18"	63700000	"chr18"	64150000	0.442150949123282
"chr18"	63700000	"chr18"	64200000	0.659014630945036
"chr18"	63700000	"chr18"	64250000	0.289402804958818
"chr18"	63700000	"chr18"	64300000	0.179680355726726
"chr18"	63750000	"chr18"	63800000	0.911334880691106
"chr18"	63750000	"chr18"	63850000	0.91409471696911
"chr18"	63750000	"chr18"	63900000	0.919327039433542
"chr18"	63750000	"chr18"	63950000	0.752891247578162
"chr18"	63750000	"chr18"	64000000	0.853042763521686
"chr18"	63750000	"chr18"	64050000	0.327649166146742
"chr18"	63750000	"chr18"	64100000	0.445234057569414
"chr18"	63750000	"chr18"	64150000	0.818804394252555
"chr18"	63750000	"chr18"	64200000	0.416024874551614
"chr18"	63750000	"chr18"	64250000	0.449334535863778
"chr18"	63750000	"chr18"	64300000	0.739502230293687
"chr18"	63750000	"chr18"	64350000	0.732342831544357
"chr18"	63800000	"chr18"	63850000	0.727531352824116
"chr18"	63800000	"chr18"	63900000	0.623504773087063
"chr18"	63800000	"chr18"	63950000	0.957715321329233
"chr18"	63800000	"chr18"	64000000	0.84608160062139
"chr18"	63800000	"chr18"	64050000	0.762112755046543
"chr18"	63800000	"chr18"	64100000	0.655607238091582
"chr18"	63800000	"chr18"	64150000	0.589966392045354
"chr18"	63800000	"chr18"	64200000	0.76264502258245
"chr18"	63800000	"chr18"	64250000	0.502312546222163
"chr18"	63800000	"chr18"	64300000	0.441694394545017
"chr18"	63800000	"chr18"	64350000	0.415970976884487
"chr18"	63800000	"chr18"	64400000	0.474004870913974
"chr18"	63850000	"chr18"	63900000	0.752220097301086
"chr18"	63850000	"chr18"	63950000	0.751069817560785
"chr18"	63850000	"chr18"	64000000	0.842476300294911
"chr18"	63850000	"chr18"	64050000	0.873817367889795
"chr18"	63850000	"chr18"	64100000	0.704339120040858
"chr18"	63850000	"chr18"	64150000	0.975947158334961
"chr18"	63850000	"chr18"	64200000	0.868981528238279
"chr18"	63850000	"chr18"	64250000	0.666157982342447
"chr18"	63850000	"chr18"	64300000	0.44271663490999
"chr18"	63850000	"chr18"	64350000	0.869266021133389
"chr18"	63850000	"chr18"	64400000	0.222859652277507
"chr18"	63850000	"chr18"	64450000	0.858163446523402
"chr18"	63900000	"chr18"	63950000	0.803872210544512
"chr18"	63900000	"chr18"	64000000	0.913034380600388
"chr18"	63900000	"chr18"	64050000	0.933238337214447
"chr18"	63900000	"chr18"	64100000	0.863329763555555
"chr18"	63900000	"chr18"	64150000	0.81548516059213
"chr18"	63900000	"chr18"	64200000	0.396444079892749
"chr18"	63900000	"chr18"	64250000	0.741178050711755
"chr18"	63900000	"chr18"	64300000	0.485742363059995
"chr18"	63900000	"chr18"	64350000	0.479961634342886
"chr18"	63900000	"chr18"	64400000	0.391191014476783
"chr18"	63900000	"chr18"	64450000	0.277352746700524
"chr18"	63900000	"chr18"	64500000	0.402174776299208
"chr18"	63950000	"chr18"	64000000	0.735228064521901
"chr18"	63950000	"chr18"	64050000	0.878377695263441
"chr18"	63950000	"chr18"	64100000	0.763777130844112
"chr18"	63950000	"chr18"	64150000	0.906736516228087
"chr18"	63950000	"chr18"	64200000	0.922813776460102
"chr18"	63950000	"chr18"	64250000	0.705039686670879
"chr18"	63950000	"chr18"	64300000	0.188124622986157
"chr18"	63950000	"chr18"	64350000	0.639922027778243
"chr18"	63950000	"chr18"	64400000	0.733413046174516
"chr18"	63950000	"chr18"	64450000	0.237862304890581
"chr18"	63950000	"chr18"	64500000	0.721976748623474
"chr18"	63950000	"chr18"	64550000	0.66690903569304
"chr18"	64000000	"chr18"	64050000	0.891914499681544
"chr18"	64000000	"chr18"	64100000	0.808082095054916
"chr18"	64000000	"chr18"	64150000	0.907776280643891
"chr18"	64000000	"chr18"	64200000	0.860533595172743
"chr18"	64000000	"chr18"	64250000	0.848727924276697
"chr18"	64000000	"chr18"	64300000	0.651598751019926
"chr18"	64000000	"chr18"	64350000	0.870963893842993
"chr18"	64000000	"chr18"	64400000	0.93630432500113
"chr18"	64000000	"chr18"	64450000	0.652573785878115
"chr18"	64000000	"chr18"	64500000	0.736238824482078
"chr18"	64000000	"chr18"	64550000	0.292451059984119
"chr18"	64000000	"chr18"	64600000	0.643605427213078
"chr18"	64050000	"chr18"	64100000	0.904064168121729
"chr18"	64050000	"chr18"	64150000	0.894521226820908
"chr18"	64050000	"chr18"	64200000	0.866340290300124
"chr18"	64050000	"chr18"	64250000	0.698418169489591
"chr18"	64050000	"chr18"	64300000	0.886259483032469
"chr18"	64050000	"chr18"	64350000	0.973188226675832
"chr18"	64050000	"chr18"	64400000	0.48421383388865
"chr18"	64050000	"chr18"	64450000	0.719924895019735
"chr18"	64050000	"chr18"	64500000	0.774190835078054
"chr18"	64050000	"chr18"	64550000	0.685842196319682
"chr18"	64050000	"chr18"	64600000	0.524742915368852
"chr18"	64050000	"chr18"	64650000	0.573344048129613
"chr18"	64100000	"chr18"	64150000	0.766910551764918
"chr18"	64100000	"chr18"	64200000	0.882950134608263
"chr18"	64100000	"chr18"	64250000	0.838796407044221
"chr18"	64100000	"chr18"	64300000	0.795826861229934
"chr18"	64100000	"chr18"	64350000	0.839750141551074
"chr18"	64100000	"chr18"	64400000	0.944414329902785
"chr18"	64100000	"chr18"	64450000	0.600552722986864
"chr18"	64100000	"chr18"	64500000	0.684882286026179
"chr18"	64100000	"chr18"	64550000	0.821135797305013
"chr18"	64100000	"chr18"	64600000	0.521524505566078
"chr18"	64100000	"chr18"	64650000	0.837310647503775
"chr18"	64100000	"chr18"	64700000	0.480150478836116
"chr18"	64150000	"chr18"	64200000	0.820942431754812
"chr18"	64150000	"chr18"	64250000	0.815704179776676
"chr18"	64150000	"chr18"	64300000	0.798001965418806
"chr18"	64150000	"chr18"	64350000	0.800334167476508
"chr18"	64150000	"chr18"	64400000	0.872685025147113
"chr18"	64150000	"chr18"	64450000	0.434963279011999
"chr18"	64150000	"chr18"	64500000	0.879915704067104
"chr18"	64150000	"chr18"	64550000	0.6254313658702
"chr18"	64150000	"chr18"	64600000	0.196243725964902
"chr18"	64150000	"chr18"	64650000	0.612914326960915
"chr18"	64150000	"chr18"	64700000	0.360795356963496
"chr18"	64150000	"chr18"	64750000	0.626871340355645
"chr18"	64200000	"chr18"	64250000	0.867990798841711
"chr18"	64200000	"chr18"	64300000	0.753676537949102
"chr18"	64200000	"chr18"	64350000	0.862867005980692
"chr18"	64200000	"chr18"	64400000	0.817817292264454
"chr18"	64200000	"chr18"	64450000	0.613573909537767
"chr18"	64200000	"chr18"	64500000	0.690766078057323
"chr18"	64200000	"chr18"	64550000	0.658967860979927
"chr18"	64200000	"chr18"	64600000	0.688155579819918
"chr18"	64200000	"chr18"	64650000	0.445153692794443
"chr18"	64200000	"chr18"	64700000	0.67919958946526
"chr18"	64200000	"chr18"	64750000	0.551045473906621
"chr18"	64200000	"chr18"	64800000	0.882930139859269
"chr18"	64250000	"chr18"	64300000	0.780619148335891
"chr18"	64250000	"chr18"	64350000	0.939750628446911
"chr18"	64250000	"chr18"	64400000	0.925686377170902
"chr18"	64250000	"chr18"	64450000	0.588204869047007
"chr18"	64250000	"chr18"	64500000	0.757228120968818
"chr18"	64250000	"chr18"	64550000	0.726064904812976
"chr18"	64250000	"chr18"	64600000	0.291831677423664
"chr18"	64250000	"chr18"	64650000	0.837205519491736
"chr18"	64250000	"chr18"	64700000	0.693661605682678
"chr18"	64250000	"chr18"	64750000	0.763243989867068
"chr18"	64250000	"chr18"	64800000	0.165166446874795
"chr18"	64250000	"chr18"	64850000	0.610954288790252
"chr18"	64300000	"chr18"	64350000	0.916000177446888
"chr18"	64300000	"chr18"	64400000	0.972253094324033
"chr18"	64300000	"chr18"	64450000	0.89920757364893
"chr18"	64300000	"chr18"	64500000	0.914745318123921
"chr18"	64300000	"chr18"	64550000	0.913556096839104
"chr18"	64300000	"chr18"	64600000	0.418524051549717
"chr18"	64300000	"chr18"	64650000	0.778594904406141
"chr18"	64300000	"chr18"	64700000	0.861977837349527
"chr18"	64300000	"chr18"	64750000	0.675559053867642
"chr18"	64300000	"chr18"	64800000	0.923244743427995
"chr18"	64300000	"chr18"	64850000	0.894676062449193
"chr18"	64300000	"chr18"	64900000	0.768791127141067
"chr18"	64350000	"chr18"	64400000	0.821853683206869
"chr18"	64350000	"chr18"	64450000	0.872114382977765
"chr18"	64350000	"chr18"	64500000	0.951378794290347
"chr18"	64350000	"chr18"	64550000	0.875960158527804
"chr18"	64350000	"chr18"	64600000	0.757078173067832
"chr18"	64350000	"chr18"	64650000	0.627437656950418
"chr18"	64350000	"chr18"	64700000	0.697234798278305
"chr18"	64350000	"chr18"	64750000	0.901253101047135
"chr18"	64350000	"chr18"	64800000	0.61158026623431
"chr18"	64350000	"chr18"	64850000	0.78387583583208
"chr18"	64350000	"chr18"	64900000	0.889024542771621
"chr18"	64350000	"chr18"	64950000	0.87413450953013
"chr18"	64400000	"chr18"	64450000	0.832401391865984
"chr18"	64400000	"chr18"	64500000	0.895016607229733
"chr18"	64400000	"chr18"	64550000	0.933058618119036
"chr18"	64400000	"chr18"	64600000	0.460176319938403
"chr18"	64400000	"chr18"	64650000	0.684069207189018
"chr18"	64400000	"chr18"	64700000	0.756635884079107
"chr18"	64400000	"chr18"	64750000	0.799597466896716
"chr18"	64400000	"chr18"	64800000	0.439857808110362
"chr18"	64400000	"chr18"	64850000	0.652496976607482
