"chromosomeI"	"fragmentI"	"chromosomeJ"	"fragmentJ"	"pvalue"
"chr18"	63150000	"chr18"	63850000	0.509591634587093
"chr18"	63150000	"chr18"	63900000	0.849847535557385
"chr18"	63150000	"chr18"	63950000	0.684531509001982
"chr18"	63150000	"chr18"	64000000	0.197790438056973
"chr18"	63150000	"chr18"	64050000	0.712346234061028
"chr18"	63150000	"chr18"	64100000	0.220741472651742
"chr18"	63150000	"chr18"	64150000	0.131180647841594
"chr18"	63200000	"chr18"	63250000	0.830533323546301
"chr18"	63200000	"chr18"	63300000	0.949191705424761
"chr18"	63200000	"chr18"	63350000	0.946849053776574
"chr18"	63200000	"chr18"	63400000	0.780819676698562
"chr18"	63200000	"chr18"	63450000	0.599545261222955
"chr18"	63200000	"chr18"	63500000	0.731144319077734
"chr18"	63200000	"chr18"	63550000	0.860382860522775
"chr18"	63200000	"chr18"	63600000	0.796297934345843
"chr18"	63200000	"chr18"	63650000	0.489959709847816
"chr18"	63200000	"chr18"	63700000	0.409101910956011
"chr18"	63200000	"chr18"	63750000	0.419632511661711
"chr18"	63200000	"chr18"	63800000	0.52801612580868
"chr18"	63200000	"chr18"	63850000	0.92424468331782
"chr18"	63200000	"chr18"	63900000	0.687074779393914
"chr18"	63200000	"chr18"	63950000	0.274570274411572
"chr18"	63200000	"chr18"	64000000	0.659152381829684
"chr18"	63200000	"chr18"	64050000	0.0863048708294161
"chr18"	63200000	"chr18"	64100000	0.76405987367141
"chr18"	63200000	"chr18"	64150000	0.616527236732196
"chr18"	63200000	"chr18"	64200000	0.0864677169519977
"chr18"	63250000	"chr18"	63300000	0.869183509827023
"chr18"	63250000	"chr18"	63350000	0.921192609647359
"chr18"	63250000	"chr18"	63400000	0.905355351995879
"chr18"	63250000	"chr18"	63450000	0.856280632210056
"chr18"	63250000	"chr18"	63500000	0.727890215576132
"chr18"	63250000	"chr18"	63550000	0.73668529070515
"chr18"	63250000	"chr18"	63600000	0.65739370002997
"chr18"	63250000	"chr18"	63650000	0.332920011674876
"chr18"	63250000	"chr18"	63700000	0.708826036540069
"chr18"	63250000	"chr18"	63750000	0.845403865337477
"chr18"	63250000	"chr18"	63800000	0.600149062381633
"chr18"	63250000	"chr18"	63850000	0.70059569344252
"chr18"	63250000	"chr18"	63900000	0.441274850199016
"chr18"	63250000	"chr18"	63950000	0.378904206253383
"chr18"	63250000	"chr18"	64000000	0.329357507113151
"chr18"	63250000	"chr18"	64050000	0.456015128301843
"chr18"	63250000	"chr18"	64100000	0.571919811704041
"chr18"	63250000	"chr18"	64150000	0.262838834502437
"chr18"	63250000	"chr18"	64200000	0.124596632359885
"chr18"	63250000	"chr18"	64250000	0.75124768275837
"chr18"	63300000	"chr18"	63350000	0.868515657195028
"chr18"	63300000	"chr18"	63400000	0.95736545384875
"chr18"	63300000	"chr18"	63450000	0.853412635507818
"chr18"	63300000	"chr18"	63500000	0.847042684789941
"chr18"	63300000	"chr18"	63550000	0.788129680476543
"chr18"	63300000	"chr18"	63600000	0.805631872493767
"chr18"	63300000	"chr18"	63650000	0.629305309710003
"chr18"	63300000	"chr18"	63700000	0.834049946161869
"chr18"	63300000	"chr18"	63750000	0.394625009142692
"chr18"	63300000	"chr18"	63800000	0.664184663764931
"chr18"	63300000	"chr18"	63850000	0.571077709103924
"chr18"	63300000	"chr18"	63900000	0.87816077978206
"chr18"	63300000	"chr18"	63950000	0.445439448882938
"chr18"	63300000	"chr18"	64000000	0.611534555111379
"chr18"	63300000	"chr18"	64050000	0.916747431451717
"chr18"	63300000	"chr18"	64100000	0.458762252442239
"chr18"	63300000	"chr18"	64150000	0.389509312825988
"chr18"	63300000	"chr18"	64200000	0.0913822097480765
"chr18"	63300000	"chr18"	64250000	0.13631807444866
"chr18"	63300000	"chr18"	64300000	0.140539459500329
"chr18"	63350000	"chr18"	63400000	0.925220458939197
"chr18"	63350000	"chr18"	63450000	0.865724344328334
"chr18"	63350000	"chr18"	63500000	0.966705230048349
"chr18"	63350000	"chr18"	63550000	0.581391341177325
"chr18"	63350000	"chr18"	63600000	0.857359692485723
"chr18"	63350000	"chr18"	63650000	0.894758531673642
"chr18"	63350000	"chr18"	63700000	0.353992290079993
"chr18"	63350000	"chr18"	63750000	0.452995983999249
"chr18"	63350000	"chr18"	63800000	0.892331244117401
"chr18"	63350000	"chr18"	63850000	0.900598217302573
"chr18"	63350000	"chr18"	63900000	0.358178999370007
"chr18"	63350000	"chr18"	63950000	0.617616442002454
"chr18"	63350000	"chr18"	64000000	0.527591245133458
"chr18"	63350000	"chr18"	64050000	0.385631752843257
"chr18"	63350000	"chr18"	64100000	0.732181902507037
"chr18"	63350000	"chr18"	64150000	0.736998302000143
"chr18"	63350000	"chr18"	64200000	0.94227440938979
"chr18"	63350000	"chr18"	64250000	0.716352563445184
"chr18"	63350000	"chr18"	64300000	0.444793052874619
"chr18"	63350000	"chr18"	64350000	0.602144948876164
"chr18"	63400000	"chr18"	63450000	0.812954820772443
"chr18"	63400000	"chr18"	63500000	0.957818208888914
"chr18"	63400000	"chr18"	63550000	0.77714974827048
"chr18"	63400000	"chr18"	63600000	0.804767949365695
"chr18"	63400000	"chr18"	63650000	0.782388237266177
"chr18"	63400000	"chr18"	63700000	0.436614486410787
"chr18"	63400000	"chr18"	63750000	0.515552132873291
"chr18"	63400000	"chr18"	63800000	0.65516309932054
"chr18"	63400000	"chr18"	63850000	0.400868824876732
"chr18"	63400000	"chr18"	63900000	0.461670801314072
"chr18"	63400000	"chr18"	63950000	0.779002717871817
"chr18"	63400000	"chr18"	64000000	0.747473970788437
"chr18"	63400000	"chr18"	64050000	0.786174911339076
"chr18"	63400000	"chr18"	64100000	0.747442534036546
"chr18"	63400000	"chr18"	64150000	0.680674249017127
"chr18"	63400000	"chr18"	64200000	0.526101401202511
"chr18"	63400000	"chr18"	64250000	0.0827130524470022
"chr18"	63400000	"chr18"	64300000	0.044954775162641
"chr18"	63400000	"chr18"	64350000	0.425388257189931
"chr18"	63400000	"chr18"	64400000	0.71654009477585
"chr18"	63450000	"chr18"	63500000	0.73425861974883
"chr18"	63450000	"chr18"	63550000	0.824088203537864
"chr18"	63450000	"chr18"	63600000	0.800040473168771
"chr18"	63450000	"chr18"	63650000	0.702924848271813
"chr18"	63450000	"chr18"	63700000	0.820043189533072
"chr18"	63450000	"chr18"	63750000	0.647580486534527
"chr18"	63450000	"chr18"	63800000	0.842508303084752
"chr18"	63450000	"chr18"	63850000	0.58026401861227
"chr18"	63450000	"chr18"	63900000	0.221663901442875
"chr18"	63450000	"chr18"	63950000	0.57112967595244
"chr18"	63450000	"chr18"	64000000	0.444116267039189
"chr18"	63450000	"chr18"	64050000	0.746232410371466
"chr18"	63450000	"chr18"	64100000	0.700477967557828
"chr18"	63450000	"chr18"	64150000	0.171026497508716
"chr18"	63450000	"chr18"	64200000	0.4088374476815
"chr18"	63450000	"chr18"	64250000	0.699288009681846
"chr18"	63450000	"chr18"	64300000	0.370156648240145
"chr18"	63450000	"chr18"	64350000	0.706272422120504
"chr18"	63450000	"chr18"	64400000	0.455078495968712
"chr18"	63450000	"chr18"	64450000	0.0132661497667748
"chr18"	63500000	"chr18"	63550000	0.943260234871135
"chr18"	63500000	"chr18"	63600000	0.878516572127067
"chr18"	63500000	"chr18"	63650000	0.730830519429126
"chr18"	63500000	"chr18"	63700000	0.685177446118166
"chr18"	63500000	"chr18"	63750000	0.421932206926873
"chr18"	63500000	"chr18"	63800000	0.751675225158188
"chr18"	63500000	"chr18"	63850000	0.436462994808037
"chr18"	63500000	"chr18"	63900000	0.113161145389495
"chr18"	63500000	"chr18"	63950000	0.607464685481387
"chr18"	63500000	"chr18"	64000000	0.64264704037928
"chr18"	63500000	"chr18"	64050000	0.867308572824545
"chr18"	63500000	"chr18"	64100000	0.416398669054286
"chr18"	63500000	"chr18"	64150000	0.497639918053642
"chr18"	63500000	"chr18"	64200000	0.887011548576641
"chr18"	63500000	"chr18"	64250000	0.909564631286644
"chr18"	63500000	"chr18"	64300000	0.820474568276895
"chr18"	63500000	"chr18"	64350000	0.771960824115971
"chr18"	63500000	"chr18"	64400000	0.220385807671848
"chr18"	63500000	"chr18"	64450000	0.178623634959269
"chr18"	63500000	"chr18"	64500000	0.471886563421952
"chr18"	63550000	"chr18"	63600000	0.714168639012021
"chr18"	63550000	"chr18"	63650000	0.759777683381205
"chr18"	63550000	"chr18"	63700000	0.900736887571753
"chr18"	63550000	"chr18"	63750000	0.629271291392762
"chr18"	63550000	"chr18"	63800000	0.736117690519382
"chr18"	63550000	"chr18"	63850000	0.659682835961656
"chr18"	63550000	"chr18"	63900000	0.69651129267619
"chr18"	63550000	"chr18"	63950000	0.587014567888773
"chr18"	63550000	"chr18"	64000000	0.448357585244734
"chr18"	63550000	"chr18"	64050000	0.504891374115063
"chr18"	63550000	"chr18"	64100000	0.375160998036564
"chr18"	63550000	"chr18"	64150000	0.550869796621598
"chr18"	63550000	"chr18"	64200000	0.895545057739801
"chr18"	63550000	"chr18"	64250000	0.281482220141389
"chr18"	63550000	"chr18"	64300000	0.205384769915715
"chr18"	63550000	"chr18"	64350000	0.469228144889653
"chr18"	63550000	"chr18"	64400000	0.322978424441152
"chr18"	63550000	"chr18"	64450000	0.383584056030452
"chr18"	63550000	"chr18"	64500000	0.57303182040491
"chr18"	63550000	"chr18"	64550000	0.27801029297343
"chr18"	63600000	"chr18"	63650000	0.947755045525047
"chr18"	63600000	"chr18"	63700000	0.916011047163358
"chr18"	63600000	"chr18"	63750000	0.928180850900659
"chr18"	63600000	"chr18"	63800000	0.864122658421724
"chr18"	63600000	"chr18"	63850000	0.972975119990106
"chr18"	63600000	"chr18"	63900000	0.412534278685915
"chr18"	63600000	"chr18"	63950000	0.543545048319033
"chr18"	63600000	"chr18"	64000000	0.351867644993503
"chr18"	63600000	"chr18"	64050000	0.586208636565218
"chr18"	63600000	"chr18"	64100000	0.609419889908754
"chr18"	63600000	"chr18"	64150000	0.541421569216727
"chr18"	63600000	"chr18"	64200000	0.609011394579931
"chr18"	63600000	"chr18"	64250000	0.225129567539956
"chr18"	63600000	"chr18"	64300000	0.782523547046682
"chr18"	63600000	"chr18"	64350000	0.731744723769507
"chr18"	63600000	"chr18"	64400000	0.7122156087523
"chr18"	63600000	"chr18"	64450000	0.94885815233428
"chr18"	63600000	"chr18"	64500000	0.591196871445186
"chr18"	63600000	"chr18"	64550000	0.744681448725255
"chr18"	63600000	"chr18"	64600000	0.50316965271304
"chr18"	63650000	"chr18"	63700000	0.947395429065855
"chr18"	63650000	"chr18"	63750000	0.763906595680295
"chr18"	63650000	"chr18"	63800000	0.940049100611312
"chr18"	63650000	"chr18"	63850000	0.744181934068747
"chr18"	63650000	"chr18"	63900000	0.872726949164824
"chr18"	63650000	"chr18"	63950000	0.769302286778829
"chr18"	63650000	"chr18"	64000000	0.382642092546839
"chr18"	63650000	"chr18"	64050000	0.514621655205035
"chr18"	63650000	"chr18"	64100000	0.424917733555788
"chr18"	63650000	"chr18"	64150000	0.508819383059541
"chr18"	63650000	"chr18"	64200000	0.723682454516587
"chr18"	63650000	"chr18"	64250000	0.48436190991216
"chr18"	63650000	"chr18"	64300000	0.451640497560593
"chr18"	63650000	"chr18"	64350000	0.382357834453188
"chr18"	63650000	"chr18"	64400000	0.969487529939675
"chr18"	63650000	"chr18"	64450000	0.116811461261853
"chr18"	63650000	"chr18"	64500000	0.440999767884678
"chr18"	63650000	"chr18"	64550000	0.408738889690099
"chr18"	63650000	"chr18"	64600000	0.266915609721561
"chr18"	63650000	"chr18"	64650000	0.15895309496708
"chr18"	63700000	"chr18"	63750000	0.790577370341972
"chr18"	63700000	"chr18"	63800000	0.803987118249095
"chr18"	63700000	"chr18"	63850000	0.9860807075742
"chr18"	63700000	"chr18"	63900000	0.827887239722554
"chr18"	63700000	"chr18"	63950000	0.931730882034694
"chr18"	63700000	"chr18"	64000000	0.721146130131303
"chr18"	63700000	"chr18"	64050000	0.666606254435972
"chr18"	63700000	"chr18"	64100000	0.904734826712164
"chr18"	63700000	"chr18"	64150000	0.832988510108131
"chr18"	63700000	"chr18"	64200000	0.337819367520599
"chr18"	63700000	"chr18"	64250000	0.724525692752361
"chr18"	63700000	"chr18"	64300000	0.793936206449036
"chr18"	63700000	"chr18"	64350000	0.483632189844485
"chr18"	63700000	"chr18"	64400000	0.465139788435453
"chr18"	63700000	"chr18"	64450000	0.746510608246868
"chr18"	63700000	"chr18"	64500000	0.550494329537355
"chr18"	63700000	"chr18"	64550000	0.867005116386249
"chr18"	63700000	"chr18"	64600000	0.897614798271624
"chr18"	63700000	"chr18"	64650000	0.290954750087024
"chr18"	63700000	"chr18"	64700000	0.22144519349493
"chr18"	63750000	"chr18"	63800000	0.849581770051539
"chr18"	63750000	"chr18"	63850000	0.814604027107298
"chr18"	63750000	"chr18"	63900000	0.985961777366393
"chr18"	63750000	"chr18"	63950000	0.890245808857111
"chr18"	63750000	"chr18"	64000000	0.611486090800548
"chr18"	63750000	"chr18"	64050000	0.772488209232045
"chr18"	63750000	"chr18"	64100000	0.887725149914692
"chr18"	63750000	"chr18"	64150000	0.622237334762174
"chr18"	63750000	"chr18"	64200000	0.495219202111902
"chr18"	63750000	"chr18"	64250000	0.452387216707712
"chr18"	63750000	"chr18"	64300000	0.836157025463569
"chr18"	63750000	"chr18"	64350000	0.407064373728298
"chr18"	63750000	"chr18"	64400000	0.324966303229534
"chr18"	63750000	"chr18"	64450000	0.193114521473983
"chr18"	63750000	"chr18"	64500000	0.215635529532392
"chr18"	63750000	"chr18"	64550000	0.741964533576475
"chr18"	63750000	"chr18"	64600000	0.332935691558928
"chr18"	63750000	"chr18"	64650000	0.307190807348606
"chr18"	63750000	"chr18"	64700000	0.484384858460514
"chr18"	63750000	"chr18"	64750000	0.742103749377937
"chr18"	63800000	"chr18"	63850000	0.894383292339436
"chr18"	63800000	"chr18"	63900000	0.914000381307568
"chr18"	63800000	"chr18"	63950000	0.919729737716447
"chr18"	63800000	"chr18"	64000000	0.464763392626521
"chr18"	63800000	"chr18"	64050000	0.836392238422505
"chr18"	63800000	"chr18"	64100000	0.853099165447896
"chr18"	63800000	"chr18"	64150000	0.903247694703201
"chr18"	63800000	"chr18"	64200000	0.347292110026209
"chr18"	63800000	"chr18"	64250000	0.783243186421991
"chr18"	63800000	"chr18"	64300000	0.272060206735735
"chr18"	63800000	"chr18"	64350000	0.853549077301753
"chr18"	63800000	"chr18"	64400000	0.426313349409423
"chr18"	63800000	"chr18"	64450000	0.791674754353782
"chr18"	63800000	"chr18"	64500000	0.719281189946292
"chr18"	63800000	"chr18"	64550000	0.659791004874555
"chr18"	63800000	"chr18"	64600000	0.529095780019693
"chr18"	63800000	"chr18"	64650000	0.492640515705749
"chr18"	63800000	"chr18"	64700000	0.692526948119316
"chr18"	63800000	"chr18"	64750000	0.467677090838263
"chr18"	63800000	"chr18"	64800000	0.544084018813512
"chr18"	63850000	"chr18"	63900000	0.801024082840996
"chr18"	63850000	"chr18"	63950000	0.772242045547385
"chr18"	63850000	"chr18"	64000000	0.786294140276837
"chr18"	63850000	"chr18"	64050000	0.774313337513474
"chr18"	63850000	"chr18"	64100000	0.892340534478842
"chr18"	63850000	"chr18"	64150000	0.716330840630552
"chr18"	63850000	"chr18"	64200000	0.643484189169484
"chr18"	63850000	"chr18"	64250000	0.447244225053758
"chr18"	63850000	"chr18"	64300000	0.629102778495521
"chr18"	63850000	"chr18"	64350000	0.675878958645912
"chr18"	63850000	"chr18"	64400000	0.779351834391889
"chr18"	63850000	"chr18"	64450000	0.486961858867004
"chr18"	63850000	"chr18"	64500000	0.681383710557372
"chr18"	63850000	"chr18"	64550000	0.74072566540762
"chr18"	63850000	"chr18"	64600000	0.54431929431646
"chr18"	63850000	"chr18"	64650000	0.530960521444119
"chr18"	63850000	"chr18"	64700000	0.849217715428774
"chr18"	63850000	"chr18"	64750000	0.18918651747324
"chr18"	63850000	"chr18"	64800000	0.436988654376817
"chr18"	63850000	"chr18"	64850000	1
"chr18"	63900000	"chr18"	63950000	0.869348488273093
"chr18"	63900000	"chr18"	64000000	0.94559172689592
"chr18"	63900000	"chr18"	64050000	0.625335405589384
"chr18"	63900000	"chr18"	64100000	0.914698317419083
"chr18"	63900000	"chr18"	64150000	0.666838992895168
"chr18"	63900000	"chr18"	64200000	0.734565986517197
"chr18"	63900000	"chr18"	64250000	0.46246463816334
"chr18"	63900000	"chr18"	64300000	0.821549206388185
"chr18"	63900000	"chr18"	64350000	0.560257444788623
"chr18"	63900000	"chr18"	64400000	0.937591904124409
"chr18"	63900000	"chr18"	64450000	0.832063895276977
"chr18"	63900000	"chr18"	64500000	0.615456844449598
"chr18"	63900000	"chr18"	64550000	0.393808431230243
"chr18"	63900000	"chr18"	64600000	0.332706326714514
"chr18"	63900000	"chr18"	64650000	0.54662259448426
"chr18"	63900000	"chr18"	64700000	0.313676876088749
"chr18"	63900000	"chr18"	64750000	0.568545715575252
"chr18"	63900000	"chr18"	64800000	0.784100083144746
"chr18"	63900000	"chr18"	64850000	0.661769607203275
"chr18"	63900000	"chr18"	64900000	0.970056226961494
"chr18"	63950000	"chr18"	64000000	0.815169893705316
"chr18"	63950000	"chr18"	64050000	0.963417929732523
"chr18"	63950000	"chr18"	64100000	0.921241758534311
"chr18"	63950000	"chr18"	64150000	0.761698972470426
"chr18"	63950000	"chr18"	64200000	0.980606815587605
"chr18"	63950000	"chr18"	64250000	0.615667824183331
"chr18"	63950000	"chr18"	64300000	0.469542975068201
"chr18"	63950000	"chr18"	64350000	0.743149983826844
"chr18"	63950000	"chr18"	64400000	0.652684855990032
"chr18"	63950000	"chr18"	64450000	0.550712127668386
"chr18"	63950000	"chr18"	64500000	0.483763081956794
"chr18"	63950000	"chr18"	64550000	0.465218353168806
"chr18"	63950000	"chr18"	64600000	0.195737509555607
"chr18"	63950000	"chr18"	64650000	0.645658888660752
"chr18"	63950000	"chr18"	64700000	0.709251002528742
"chr18"	63950000	"chr18"	64750000	0.770579592663691
"chr18"	63950000	"chr18"	64800000	0.747155548560804
"chr18"	63950000	"chr18"	64850000	0.956626975667771
"chr18"	63950000	"chr18"	64900000	0.989356321180245
"chr18"	63950000	"chr18"	64950000	0.899858229278114
"chr18"	64000000	"chr18"	64050000	0.883696388117129
"chr18"	64000000	"chr18"	64100000	0.995996951189634
"chr18"	64000000	"chr18"	64150000	0.951840032514616
"chr18"	64000000	"chr18"	64200000	0.837428040740497
"chr18"	64000000	"chr18"	64250000	0.71631802678432
"chr18"	64000000	"chr18"	64300000	0.647566630082315
"chr18"	64000000	"chr18"	64350000	0.844521278076063
"chr18"	64000000	"chr18"	64400000	0.724701316246315
"chr18"	64000000	"chr18"	64450000	0.584706773284094
"chr18"	64000000	"chr18"	64500000	0.841610836488309
"chr18"	64000000	"chr18"	64550000	0.783273135169296
"chr18"	64000000	"chr18"	64600000	0.339470046669351
"chr18"	64000000	"chr18"	64650000	0.58920345355674
"chr18"	64000000	"chr18"	64700000	0.379899366254297
"chr18"	64000000	"chr18"	64750000	0.840562669954662
"chr18"	64000000	"chr18"	64800000	0.823832764193155
"chr18"	64000000	"chr18"	64850000	0.682424283503237
"chr18"	64000000	"chr18"	64900000	0.976266627482126
"chr18"	64000000	"chr18"	64950000	0.981472286836825
"chr18"	64000000	"chr18"	65000000	0.923728857840778
"chr18"	64050000	"chr18"	64100000	0.826618824626133
"chr18"	64050000	"chr18"	64150000	0.926178320229419
"chr18"	64050000	"chr18"	64200000	0.746274249008655
"chr18"	64050000	"chr18"	64250000	0.87104134237291
"chr18"	64050000	"chr18"	64300000	0.875714536683237
"chr18"	64050000	"chr18"	64350000	0.778530387348165
"chr18"	64050000	"chr18"	64400000	0.660855531179672
"chr18"	64050000	"chr18"	64450000	0.320883802695456
"chr18"	64050000	"chr18"	64500000	0.630558575135385
"chr18"	64050000	"chr18"	64550000	0.860167827928735
"chr18"	64050000	"chr18"	64600000	0.532399905203199
"chr18"	64050000	"chr18"	64650000	0.294552422906764
"chr18"	64050000	"chr18"	64700000	0.524239072787916
"chr18"	64050000	"chr18"	64750000	0.87437844278309
"chr18"	64050000	"chr18"	64800000	0.935715721664953
"chr18"	64050000	"chr18"	64850000	0.677389940702106
"chr18"	64050000	"chr18"	64900000	0.879241122854456
"chr18"	64050000	"chr18"	64950000	1
"chr18"	64050000	"chr18"	65000000	0.952221907731684
"chr18"	64050000	"chr18"	65050000	0.86554437895889
"chr18"	64100000	"chr18"	64150000	0.891282582248938
"chr18"	64100000	"chr18"	64200000	0.968440509728914
"chr18"	64100000	"chr18"	64250000	0.625389101422857
"chr18"	64100000	"chr18"	64300000	0.94231680786911
"chr18"	64100000	"chr18"	64350000	0.973974458699306
"chr18"	64100000	"chr18"	64400000	0.813201257393159
"chr18"	64100000	"chr18"	64450000	0.620312040118888
"chr18"	64100000	"chr18"	64500000	0.282588779870711
"chr18"	64100000	"chr18"	64550000	0.475036868166093
"chr18"	64100000	"chr18"	64600000	0.784876696184188
"chr18"	64100000	"chr18"	64650000	0.85967931530556
"chr18"	64100000	"chr18"	64700000	0.989879463603899
"chr18"	64100000	"chr18"	64750000	0.689663536051629
"chr18"	64100000	"chr18"	64800000	1
"chr18"	64100000	"chr18"	64850000	0.869888067078002
"chr18"	64100000	"chr18"	64900000	0.946079769599613
"chr18"	64100000	"chr18"	64950000	0.873106301874561
"chr18"	64100000	"chr18"	65000000	1
"chr18"	64100000	"chr18"	65050000	1
"chr18"	64100000	"chr18"	65100000	0.894652347835574
"chr18"	64150000	"chr18"	64200000	0.858259627653553
"chr18"	64150000	"chr18"	64250000	0.952738243159686
"chr18"	64150000	"chr18"	64300000	0.94375608644247
"chr18"	64150000	"chr18"	64350000	0.908709813517175
"chr18"	64150000	"chr18"	64400000	0.85095572475711
"chr18"	64150000	"chr18"	64450000	0.721643067344277
"chr18"	64150000	"chr18"	64500000	0.518970124566162
"chr18"	64150000	"chr18"	64550000	0.832196710844729
"chr18"	64150000	"chr18"	64600000	0.373984268148439
"chr18"	64150000	"chr18"	64650000	0.266601672789758
"chr18"	64150000	"chr18"	64700000	0.694073593125044
"chr18"	64150000	"chr18"	64750000	0.961942979444332
"chr18"	64150000	"chr18"	64800000	0.922522579278954
"chr18"	64150000	"chr18"	64850000	0.771720190015013
"chr18"	64150000	"chr18"	64900000	0.986242808239571
"chr18"	64150000	"chr18"	64950000	0.911375162693876
"chr18"	64150000	"chr18"	65000000	0.647658929809491
"chr18"	64150000	"chr18"	65050000	0.932183947308701
"chr18"	64150000	"chr18"	65100000	1
"chr18"	64150000	"chr18"	65150000	0.960863811751205
"chr18"	64200000	"chr18"	64250000	0.939077167207914
"chr18"	64200000	"chr18"	64300000	0.901595181970491
"chr18"	64200000	"chr18"	64350000	0.934281224889068
"chr18"	64200000	"chr18"	64400000	0.876856833992449
"chr18"	64200000	"chr18"	64450000	0.829246722372087
"chr18"	64200000	"chr18"	64500000	0.7967284479871
"chr18"	64200000	"chr18"	64550000	0.615897180873693
"chr18"	64200000	"chr18"	64600000	0.594957988670467
"chr18"	64200000	"chr18"	64650000	0.300136497527628
"chr18"	64200000	"chr18"	64700000	0.605506753019346
"chr18"	64200000	"chr18"	64750000	0.623307733180014
"chr18"	64200000	"chr18"	64800000	0.525766557265209
"chr18"	64200000	"chr18"	64850000	0.408491357614744
"chr18"	64200000	"chr18"	64900000	0.978817519201497
"chr18"	64200000	"chr18"	64950000	0.792754874854358
"chr18"	64200000	"chr18"	65000000	0.981694800830379
"chr18"	64200000	"chr18"	65050000	0.994338359431188
"chr18"	64200000	"chr18"	65100000	0.711901216616591
"chr18"	64200000	"chr18"	65150000	1
"chr18"	64200000	"chr18"	65200000	0.787852490252773
"chr18"	64250000	"chr18"	64300000	0.861536995827058
"chr18"	64250000	"chr18"	64350000	0.935428547434037
"chr18"	64250000	"chr18"	64400000	0.945561261907728
"chr18"	64250000	"chr18"	64450000	0.81750820534762
"chr18"	64250000	"chr18"	64500000	0.852257479851455
"chr18"	64250000	"chr18"	64550000	0.809130741895477
"chr18"	64250000	"chr18"	64600000	0.714862092224716
"chr18"	64250000	"chr18"	64650000	0.788485050958558
"chr18"	64250000	"chr18"	64700000	0.885144508810489
"chr18"	64250000	"chr18"	64750000	0.517837753667263
"chr18"	64250000	"chr18"	64800000	0.350980344386432
"chr18"	64250000	"chr18"	64850000	0.932326553128939
"chr18"	64250000	"chr18"	64900000	0.94215647319848
"chr18"	64250000	"chr18"	64950000	1
"chr18"	64250000	"chr18"	65000000	0.979363739145267
"chr18"	64250000	"chr18"	65050000	0.975283646786676
"chr18"	64250000	"chr18"	65100000	0.947245039060481
"chr18"	64250000	"chr18"	65150000	0.941209299112617
"chr18"	64250000	"chr18"	65200000	0.965422382722753
"chr18"	64250000	"chr18"	65250000	0.784484645090791
"chr18"	64300000	"chr18"	64350000	0.973038658638003
"chr18"	64300000	"chr18"	64400000	0.914719632999707
"chr18"	64300000	"chr18"	64450000	0.95517694926463
"chr18"	64300000	"chr18"	64500000	0.854869202060299
"chr18"	64300000	"chr18"	64550000	0.805868663409947
"chr18"	64300000	"chr18"	64600000	0.906859877440716
"chr18"	64300000	"chr18"	64650000	0.609527111002094
"chr18"	64300000	"chr18"	64700000	0.693203407415782
"chr18"	64300000	"chr18"	64750000	0.841740726540565
"chr18"	64300000	"chr18"	64800000	0.672513664099744
"chr18"	64300000	"chr18"	64850000	0.973467625458222
"chr18"	64300000	"chr18"	64900000	0.994207225273318
"chr18"	64300000	"chr18"	64950000	0.873748727201351
"chr18"	64300000	"chr18"	65000000	0.935145516600542
"chr18"	64300000	"chr18"	65050000	1
"chr18"	64300000	"chr18"	65100000	0.953177062930131
"chr18"	64300000	"chr18"	65150000	0.985886238741231
"chr18"	64300000	"chr18"	65200000	1
"chr18"	64300000	"chr18"	65250000	0.88857063871377
"chr18"	64300000	"chr18"	65300000	0.863684087508681
"chr18"	64350000	"chr18"	64400000	0.965746993193918
"chr18"	64350000	"chr18"	64450000	0.967229234910235
"chr18"	64350000	"chr18"	64500000	0.873674971244177
"chr18"	64350000	"chr18"	64550000	0.949207774533946
"chr18"	64350000	"chr18"	64600000	0.83391879486156
"chr18"	64350000	"chr18"	64650000	0.915556100195949
"chr18"	64350000	"chr18"	64700000	0.971118530272284
"chr18"	64350000	"chr18"	64750000	0.863148546818497
"chr18"	64350000	"chr18"	64800000	0.963185380490685
"chr18"	64350000	"chr18"	64850000	0.984875514390829
"chr18"	64350000	"chr18"	64900000	0.996778690189672
"chr18"	64350000	"chr18"	64950000	0.963270677780138
"chr18"	64350000	"chr18"	65000000	1
"chr18"	64350000	"chr18"	65050000	0.970163534531565
"chr18"	64350000	"chr18"	65100000	0.902005999709699
"chr18"	64350000	"chr18"	65150000	0.992092100387677
"chr18"	64350000	"chr18"	65200000	0.867225855920688
"chr18"	64350000	"chr18"	65250000	0.992248498191204
"chr18"	64350000	"chr18"	65300000	0.974226493267337
"chr18"	64350000	"chr18"	65350000	1
"chr18"	64400000	"chr18"	64450000	0.814817547719327
"chr18"	64400000	"chr18"	64500000	0.822780315750612
"chr18"	64400000	"chr18"	64550000	0.919673293009866
"chr18"	64400000	"chr18"	64600000	0.778005750985203
"chr18"	64400000	"chr18"	64650000	0.826979933127566
"chr18"	64400000	"chr18"	64700000	0.8379394987967
"chr18"	64400000	"chr18"	64750000	0.898335952586725
"chr18"	64400000	"chr18"	64800000	0.769120879089043
"chr18"	64400000	"chr18"	64850000	0.645942197021154
"chr18"	64400000	"chr18"	64900000	1
"chr18"	64400000	"chr18"	64950000	0.968774805067325
"chr18"	64400000	"chr18"	65000000	0.990649784045464
"chr18"	64400000	"chr18"	65050000	0.951694876842505
"chr18"	64400000	"chr18"	65100000	0.915102098185705
